kernel,dtype,align,stride,N,build,median_ms,stdev_ms,gflops,cpe
saxpy,f32,aligned,2,262144,auto,0.063310823265427,0.0031655411632713504,8.28117489172353,0.9418953351408588
saxpy,f32,aligned,2,1048576,scalar,1.0043443904135823,0.05021721952067912,2.088080562820097,3.7354880548600873
saxpy,f32,aligned,2,1048576,auto,0.9810789455974235,0.049053947279871175,2.1375976004896824,3.648956191854431
saxpy,f32,aligned,2,4194304,scalar,3.5862006698546764,0.17931003349273383,2.3391351383412493,3.334565785511312
saxpy,f32,aligned,2,4194304,auto,4.0304679780934585,0.20152339890467294,2.081298758753092,3.7476599489604205
saxpy,f32,aligned,2,16777216,scalar,15.641185588429689,0.7820592794214845,2.1452614196216264,3.635920512370812
saxpy,f32,aligned,2,16777216,auto,15.641046709639218,0.782052335481961,2.145280467663406,3.635888228869018
saxpy,f32,aligned,4,4096,scalar,0.0007327103345452267,3.663551672726134e-05,11.180407336665382,0.6976490001773399
saxpy,f32,aligned,4,4096,auto,0.00016979228317518327,8.489614158759164e-06,48.247186779082895,0.16166745712480826
saxpy,f32,aligned,4,8192,scalar,0.0015281597226242613,7.640798613121307e-05,10.721392376357272,0.7275174460735618
saxpy,f32,aligned,4,8192,auto,0.0008576545385148843,4.2882726925744215e-05,19.103262752355462,0.4083072143808653
saxpy,f32,aligned,4,16384,scalar,0.002938213858899147,0.00014691069294495737,11.15235363169824,0.6994039336979171
saxpy,f32,aligned,4,16384,auto,0.0017696934960557897,8.84846748027895e-05,18.51620072799713,0.42125272428085814
saxpy,f32,aligned,4,32768,scalar,0.0058566848006684725,0.00029283424003342365,11.189948277995057,0.6970541602358106
saxpy,f32,aligned,4,32768,auto,0.003671215001980442,0.0001835607500990221,17.851310796193225,0.4369427034827797
saxpy,f32,aligned,4,65536,scalar,0.024289903686232774,0.0012144951843116388,5.396151491300068,1.4454746151170015
saxpy,f32,aligned,4,65536,auto,0.02544067434243738,0.0012720337171218692,5.152064691200416,1.5139561452561305
saxpy,f32,aligned,4,262144,scalar,0.10063062634155034,0.0050315313170775176,5.210024214899692,1.4971139630586483
saxpy,f32,aligned,4,262144,auto,0.09970983044677638,0.00498549152233882,5.258137514132642,1.4834149884888759
saxpy,f32,aligned,4,1048576,scalar,1.481441038404531,0.07407205192022655,1.4156162450167926,5.509967851426764
saxpy,f32,aligned,4,1048576,auto,1.4497917262502047,0.07248958631251023,1.4465194979586151,5.392253620506094
saxpy,f32,aligned,4,4194304,scalar,6.213497181757789,0.31067485908788944,1.3500622523219485,5.777511360372395
saxpy,f32,aligned,4,4194304,auto,6.277125246600964,0.31385626233004826,1.3363773495745357,5.836674800334873
saxpy,f32,aligned,4,16777216,scalar,24.480905146418,1.2240452573209,1.3706369024884533,5.690785054625881
saxpy,f32,aligned,4,16777216,auto,25.351117278828795,1.26755586394144,1.3235878967757349,5.893072926249045
saxpy,f32,aligned,8,4096,scalar,0.0006959563701712789,3.4797818508563945e-05,11.770852816511905,0.6626537704267548
saxpy,f32,aligned,8,4096,auto,0.00025038204316548014,1.2519102158274007e-05,32.71800124494479,0.23840087117806946
saxpy,f32,aligned,8,8192,scalar,0.0015339794117272953,7.669897058636477e-05,10.680717012721342,0.7302880500166566
saxpy,f32,aligned,8,8192,auto,0.0015113517426782524,7.556758713391263e-05,10.84062666376132,0.7195156001520001
saxpy,f32,aligned,8,16384,scalar,0.003021420009005365,0.00015107100045026826,10.845231679916969,0.7192100851514236
saxpy,f32,aligned,8,16384,auto,0.0029387827379718885,0.00014693913689859444,11.150194798889364,0.6995393480279765
saxpy,f32,aligned,8,32768,scalar,0.005695616003237498,0.0002847808001618749,11.506393682921756,0.6778839847603223
saxpy,f32,aligned,8,32768,auto,0.005941026011032992,0.0002970513005516496,11.031091242201946,0.7070923291939901
saxpy,f32,aligned,8,65536,scalar,0.04294757386156771,0.0021473786930783856,3.0519069697040972,2.5557790841692207
saxpy,f32,aligned,8,65536,auto,0.04055761246284943,0.002027880623142472,3.231748420103903,2.4135542084520383
saxpy,f32,aligned,8,262144,scalar,0.17286733243448793,0.008643366621724397,3.0328922915420766,2.5718025073795427
saxpy,f32,aligned,8,262144,auto,0.17918016043703155,0.008959008021851579,2.9260382328112047,2.665720465486233
saxpy,f32,aligned,8,1048576,scalar,2.569012973582613,0.12845064867913067,0.8163259670407269,9.555006596538727
saxpy,f32,aligned,8,1048576,auto,2.712350227258212,0.13561751136291061,0.7731862865364231,10.088125120455768
saxpy,f32,aligned,8,4194304,scalar,10.753433880021749,0.5376716940010875,0.7800864443482339,9.99889186193581
saxpy,f32,aligned,8,4194304,auto,11.247977946826268,0.5623988973413134,0.7457880909489987,10.458734987407313
saxpy,f32,aligned,8,16777216,scalar,41.898901971187804,2.0949450985593905,0.8008427529455077,9.739739757039096
saxpy,f32,aligned,8,16777216,auto,42.904539794612454,2.145226989730623,0.7820718311075661,9.973508429466994
saxpy,f32,misaligned,1,4096,scalar,0.0006948228051410647,3.474114025705324e-05,11.79005631275565,0.6615744482544317
saxpy,f32,misaligned,1,4096,auto,0.00015508980770477957,7.75449038523898e-06,52.82100817091631,0.14766851807828132
saxpy,f32,misaligned,1,8192,scalar,0.001541112324207941,7.705561621039705e-05,10.631282186663846,0.7336838457532923
saxpy,f32,misaligned,1,8192,auto,0.0004436097629041762,2.2180488145208812e-05,36.93336209000228,0.21119117130447845
saxpy,f32,misaligned,1,16384,scalar,0.0029506783182576073,0.00014753391591288038,11.105243088426425,0.7023709375735271
saxpy,f32,misaligned,1,16384,auto,0.0008365018618868905,4.182509309434453e-05,39.172656383675566,0.1991184851903609
saxpy,f32,misaligned,1,32768,scalar,0.005899005062578468,0.0002949502531289234,11.109670072287422,0.7020910566423348
saxpy,f32,misaligned,1,32768,auto,0.0017251218199217959,8.62560909960898e-05,37.98920125128955,0.20532150566696178
saxpy,f32,misaligned,1,65536,scalar,0.012663535100923017,0.0006331767550461509,10.350348378664538,0.7535978224731409
saxpy,f32,misaligned,1,65536,auto,0.012612100776507972,0.0006306050388253986,10.39255888631514,0.7505370029965376
saxpy,f32,misaligned,1,262144,scalar,0.049429866996108775,0.002471493349805439,10.606704647642953,0.735383916034028
saxpy,f32,misaligned,1,262144,auto,0.050508567521866554,0.002525428376093328,10.38017955613216,0.7514320882235701
saxpy,f32,misaligned,1,1048576,scalar,0.7743651293028995,0.03871825646514498,2.708221122880239,2.8801193278134423
saxpy,f32,misaligned,1,1048576,auto,0.7688915587446894,0.03844457793723447,2.727500355737889,2.8597613135378728
saxpy,f32,misaligned,1,4194304,scalar,3.1452905558481,0.15726452779240502,2.6670375442430583,2.924593250228784
saxpy,f32,misaligned,1,4194304,auto,3.1754514825515447,0.15877257412757725,2.641705611341783,2.9526378588559683
saxpy,f32,misaligned,1,16777216,scalar,12.78856330176317,0.6394281650881586,2.6237843304395123,2.972805313877843
saxpy,f32,misaligned,1,16777216,auto,11.627637362347672,0.5813818681173836,2.885748063373143,2.702938658783193
saxpy,f32,misaligned,2,4096,scalar,0.0007164803088004689,3.582401544002345e-05,11.433670820228183,0.682195606523884
saxpy,f32,misaligned,2,4096,auto,0.00016110238877167982,8.055119438583991e-06,50.84964948353436,0.1533933877464725
saxpy,f32,misaligned,2,8192,scalar,0.001382075871250559,6.910379356252795e-05,11.854631385160559,0.6579706906588354
saxpy,f32,misaligned,2,8192,auto,0.0006166925495901076,3.0834627479505384e-05,26.56753354794026,0.2935914237550561
saxpy,f32,misaligned,2,16384,scalar,0.002834982805829799,0.00014174914029148995,11.558447526601071,0.6748311122275522
saxpy,f32,misaligned,2,16384,auto,0.001216781718497703,6.083908592488516e-05,26.930056148819315,0.2896392030115382
saxpy,f32,misaligned,2,32768,scalar,0.005655851253939962,0.0002827925626969981,11.587292002127269,0.6731512417714188
saxpy,f32,misaligned,2,32768,auto,0.002353106557449679,0.00011765532787248396,27.850842450173012,0.2800633414933395
saxpy,f32,misaligned,2,65536,scalar,0.01644732236562342,0.000822366118281171,7.969199915115292,0.9787682682179464
saxpy,f32,misaligned,2,65536,auto,0.01719407602648377,0.0008597038013241885,7.623090638782324,1.0232070389295456
saxpy,f32,misaligned,2,262144,scalar,0.06962596433258829,0.003481298216629415,7.530064466979426,1.0358477054485105
saxpy,f32,misaligned,2,262144,auto,0.07150714087372113,0.003575357043686057,7.331967039849523,1.063834569578218
saxpy,f32,misaligned,2,1048576,scalar,1.0670725288027587,0.05335362644013794,1.9653321994456896,3.968794691401252
saxpy,f32,misaligned,2,1048576,auto,1.125836978526118,0.0562918489263059,1.8627492612167285,4.187359062435017
saxpy,f32,misaligned,2,4194304,scalar,4.365223720203644,0.21826118601018218,1.9216902815713326,4.058926703642419
saxpy,f32,misaligned,2,4194304,auto,4.283662342635122,0.21418311713175608,1.9582794648655002,3.9830882874195517
saxpy,f32,misaligned,2,16777216,scalar,17.36093950450027,0.8680469752250135,1.9327543875895703,4.03569126531786
saxpy,f32,misaligned,2,16777216,auto,18.855202225434624,0.9427601112717312,1.7795848381162909,4.3830447601792235
saxpy,f32,misaligned,4,4096,scalar,0.0007416021592674344,3.708010796337172e-05,11.046354029082357,0.7061153371931137
saxpy,f32,misaligned,4,4096,auto,0.00017240980113424433,8.620490056712218e-06,47.51470012787394,0.16415972275965648
saxpy,f32,misaligned,4,8192,scalar,0.0013923685027203297,6.961842513601649e-05,11.766999876821316,0.6628707471446883
saxpy,f32,misaligned,4,8192,auto,0.0009527974618597071,4.7639873092985356e-05,17.19567972821954,0.453602307281843
saxpy,f32,misaligned,4,16384,scalar,0.0030563498097586294,0.0001528174904879315,10.721285860464972,0.7275246739537753
saxpy,f32,misaligned,4,16384,auto,0.0019075207836983478,9.53760391849174e-05,17.178318726608367,0.4540607334242893
saxpy,f32,misaligned,4,32768,scalar,0.0059158661090417805,0.00029579330545208906,11.078005957544425,0.7040978340229169
saxpy,f32,misaligned,4,32768,auto,0.003783488036791781,0.00018917440183958907,17.321582455847125,0.4503052778164046
saxpy,f32,misaligned,4,65536,scalar,0.026405932223293828,0.0013202966111646914,4.963733107077191,1.5713979441962573
saxpy,f32,misaligned,4,65536,auto,0.026296790497866023,0.0013148395248933013,4.984334495520907,1.5649029989879986
saxpy,f32,misaligned,4,262144,scalar,0.10377804896413827,0.005188902448206914,5.052012494291292,1.5439391745000428
saxpy,f32,misaligned,4,262144,auto,0.11069243709936065,0.005534621854968033,4.736439216072046,1.6468067348003634
saxpy,f32,misaligned,4,1048576,scalar,1.7430629154326913,0.08715314577163458,1.2031418839975783,6.483025903880592
saxpy,f32,misaligned,4,1048576,auto,1.7044437564624593,0.08522218782312296,1.2304025826892635,6.339388513759222
saxpy,f32,misaligned,4,4194304,scalar,7.04679016223185,0.35233950811159254,1.1904154667411255,6.552334221054128
saxpy,f32,misaligned,4,4194304,auto,7.341862010571305,0.36709310052856525,1.142572277703057,6.82670160322859
saxpy,f32,misaligned,4,16777216,scalar,26.20883981418365,1.3104419907091827,1.2802715510451963,6.092457489688172
saxpy,f32,misaligned,4,16777216,auto,27.70487498725691,1.3852437493628456,1.2111381847214124,6.440223005432007
saxpy,f32,misaligned,8,4096,scalar,0.0006774916653267096,3.3874583266335486e-05,12.0916616679698,0.6450726305600994
saxpy,f32,misaligned,8,4096,auto,0.0002907328745121987,1.4536643725609936e-05,28.177068086107603,0.2768208521966736
saxpy,f32,misaligned,8,8192,scalar,0.001605687373848921,8.028436869244606e-05,10.203729733968482,0.7644263620618642
saxpy,f32,misaligned,8,8192,auto,0.0017227764662257586,8.613882331128794e-05,9.510229749013174,0.8201694602393138
saxpy,f32,misaligned,8,16384,scalar,0.0033006580827883865,0.00016503290413941933,9.927717193995958,0.7856791090621771
saxpy,f32,misaligned,8,16384,auto,0.0033417262156931727,0.00016708631078465863,9.805710547476119,0.7954548487062606
saxpy,f32,misaligned,8,32768,scalar,0.006520027070976751,0.0003260013535488376,10.051492008633977,0.7760041985110269
saxpy,f32,misaligned,8,32768,auto,0.007112836319328352,0.0003556418159664176,9.213764672457472,0.8465594984552176
saxpy,f32,misaligned,8,65536,scalar,0.04902261587154426,0.002451130793577213,2.6737047313724083,2.9173004440158476
saxpy,f32,misaligned,8,65536,auto,0.0482306765575104,0.0024115338278755203,2.7176064976760044,2.8701727077375874
saxpy,f32,misaligned,8,262144,scalar,0.17795006799073812,0.008897503399536906,2.946264679299184,2.647419987350001
saxpy,f32,misaligned,8,262144,auto,0.1775131229418664,0.008875656147093321,2.9535168516622767,2.64091941632568
saxpy,f32,misaligned,8,1048576,scalar,2.900533389476939,0.14502666947384696,0.7230228783465875,10.788040369949398
saxpy,f32,misaligned,8,1048576,auto,3.2558448864598577,0.16279224432299289,0.644119137469191,12.109561021035617
saxpy,f32,misaligned,8,4194304,scalar,10.682807801285938,0.5341403900642969,0.7852437445322404,9.933221441510954
saxpy,f32,misaligned,8,4194304,auto,11.596124575814637,0.5798062287907318,0.7233975407176664,10.782453023356696
saxpy,f32,misaligned,8,16777216,scalar,45.94081005737559,2.29704050286878,0.7303839866579145,10.679314090237904
saxpy,f32,misaligned,8,16777216,auto,45.887362390171134,2.294368119508557,0.7312347071660673,10.666889746288502
saxpy,f64,aligned,1,4096,scalar,0.001459009011138908,7.29504505569454e-05,5.614769982541296,1.3891931502543313
saxpy,f64,aligned,1,4096,auto,0.00038760718129727005,1.9380359064863502e-05,21.13479934139109,0.36905957203597484
saxpy,f64,aligned,1,8192,scalar,0.003108442555936414,0.0001554221277968207,5.270806748128676,1.4798493613466814
saxpy,f64,aligned,1,8192,auto,0.0007458308017009928,3.729154008504964e-05,21.967448867267922,0.35507081623948633
saxpy,f64,aligned,1,16384,scalar,0.005588720915980702,0.0002794360457990351,5.863237848628538,1.3303229719436485
saxpy,f64,aligned,1,16384,auto,0.0014807833256883088,7.403916628441545e-05,22.12882832454136,0.3524813824575442
saxpy,f64,aligned,1,32768,scalar,0.011757811342313539,0.000587890567115677,5.57382646242602,1.3993977122504517
saxpy,f64,aligned,1,32768,auto,0.011090673224359032,0.0005545336612179517,5.909109273552468,1.3199958976745676
saxpy,f64,aligned,1,65536,scalar,0.023091678456623885,0.0011545839228311943,5.676157332876849,1.3741690976079277
saxpy,f64,aligned,1,65536,auto,0.021567103481263613,0.0010783551740631808,6.077403955235277,1.2834427425678725
saxpy,f64,aligned,1,262144,scalar,0.10382171263047016,0.005191085631523509,5.049887800118307,1.5445887728074403
saxpy,f64,aligned,1,262144,auto,0.098772455439317,0.00493862277196585,5.308038538356554,1.4694693611653757
saxpy,f64,aligned,1,1048576,scalar,1.327316013180275,0.06636580065901375,1.5799944995579334,4.936726046946594
saxpy,f64,aligned,1,1048576,auto,1.3870556399601506,0.06935278199800753,1.5119451156698012,5.158917423100077
saxpy,f64,aligned,1,4194304,scalar,5.903138811577147,0.2951569405788574,1.4210419689857856,5.488930074012488
saxpy,f64,aligned,1,4194304,auto,5.559839871959333,0.27799199359796667,1.5087858990880947,5.169719576988554
saxpy,f64,aligned,1,16777216,scalar,22.06788085757103,1.1033940428785516,1.520509930997211,5.1298579778985385
saxpy,f64,aligned,1,16777216,auto,21.361984740382884,1.0680992370191442,1.5707544222971197,4.965766697376564
saxpy,f64,aligned,2,4096,scalar,0.0013774451382497902,6.887225691248952e-05,5.947242305714565,1.3115322361265092
saxpy,f64,aligned,2,4096,auto,0.00056682457577344,2.8341228788672003e-05,14.452443225175799,0.5397011341592813
saxpy,f64,aligned,2,8192,scalar,0.002890100731952928,0.0001445050365976464,5.6690065570582515,1.3759024480732933
saxpy,f64,aligned,2,8192,auto,0.0010968863199914925,5.484431599957463e-05,14.936825905648158,0.5221992978475124
saxpy,f64,aligned,2,16384,scalar,0.00555303500511663,0.0002776517502558315,5.900917240717408,1.3218284008761507
saxpy,f64,aligned,2,16384,auto,0.002263366891402532,0.0001131683445701266,14.47754675765129,0.5387653122845382
saxpy,f64,aligned,2,32768,scalar,0.01518513171403995,0.0007592565857019976,4.315800562955038,1.8073124293443543
saxpy,f64,aligned,2,32768,auto,0.015262279957210467,0.0007631139978605234,4.293984921239658,1.816494501743189
saxpy,f64,aligned,2,65536,scalar,0.03217568685552843,0.0016087843427764214,4.073634871837373,1.9147518728112924
saxpy,f64,aligned,2,65536,auto,0.02956688252735665,0.0014783441263678326,4.433067973220582,1.7595038125105429
saxpy,f64,aligned,2,262144,scalar,0.12990490371971739,0.006495245185985869,4.035936943005654,1.9326367359424508
saxpy,f64,aligned,2,262144,auto,0.13366933603362202,0.006683466801681102,3.922275785585747,1.9886413975949322
saxpy,f64,aligned,2,1048576,scalar,1.9945638197701931,0.09972819098850966,1.0514338920685058,7.418440720657113
saxpy,f64,aligned,2,1048576,auto,1.8049206243372073,0.09024603121686037,1.1619081591303242,6.71309512607108
saxpy,f64,aligned,2,4194304,scalar,7.904877067230555,0.3952438533615278,1.0611939855174646,7.350211277532378
saxpy,f64,aligned,2,4194304,auto,7.654028851084426,0.38270144255422134,1.09597287431331,7.116964464003864
saxpy,f64,aligned,2,16777216,scalar,32.73681952366502,1.636840976183251,1.0249753179518228,7.609939345258092
saxpy,f64,aligned,2,16777216,auto,30.661310495945347,1.5330655247972675,1.0943573988606012,7.127470429789237
saxpy,f64,aligned,4,4096,scalar,0.0013831944784280115,6.915972392140057e-05,5.922522196090702,1.3170064613938586
saxpy,f64,aligned,4,4096,auto,0.0008536438853745726,4.268219426872863e-05,9.596507560533174,0.8127956916408283
saxpy,f64,aligned,4,8192,scalar,0.002866537343606538,0.0001433268671803269,5.715606683632611,1.3646845263751828
saxpy,f64,aligned,4,8192,auto,0.001736144286518229,8.680721432591145e-05,9.437003667971332,0.8265335348414421
saxpy,f64,aligned,4,16384,scalar,0.00584158917001653,0.0002920794585008265,5.609432475702032,1.39051500018704
saxpy,f64,aligned,4,16384,auto,0.003754292655101219,0.00018771463275506098,8.728142158943266,0.8936609713680881
saxpy,f64,aligned,4,32768,scalar,0.02518035424252766,0.0012590177121263831,2.6026639406571492,2.9969293684649005
saxpy,f64,aligned,4,32768,auto,0.026157083351331965,0.0013078541675665984,2.505478119243856,3.113178255315999
saxpy,f64,aligned,4,65536,scalar,0.05019634683666496,0.0025098173418332485,2.6111860376313474,2.9871483255461633
saxpy,f64,aligned,4,65536,auto,0.05314272957108875,0.002657136478554438,2.4664145228871934,3.162485432849825
saxpy,f64,aligned,4,262144,scalar,0.20321641318346273,0.010160820659173137,2.5799490886923366,3.0233154732341943
saxpy,f64,aligned,4,262144,auto,0.21217232347139647,0.010608616173569825,2.471048020882331,3.1565554105317926
saxpy,f64,aligned,4,1048576,scalar,3.2107460723165087,0.16053730361582544,0.6531665702504259,11.941823656114943
saxpy,f64,aligned,4,1048576,auto,2.9899084173351715,0.14949542086675857,0.701410112711458,11.12045557747571
saxpy,f64,aligned,4,4194304,scalar,11.840541403620271,0.5920270701810136,0.7084649015656636,11.009719723253026
saxpy,f64,aligned,4,4194304,auto,12.09743048780697,0.6048715243903485,0.6934206407265493,11.248583531963153
saxpy,f64,aligned,4,16777216,scalar,50.74743522581918,2.5373717612909594,0.6612044894621243,11.79665311459868
saxpy,f64,aligned,4,16777216,auto,47.49423536597097,2.374711768298549,0.7064948354562064,11.040420408683227
saxpy,f64,aligned,8,4096,scalar,0.0015161995842848058,7.58099792142403e-05,5.402982618455328,1.4436470651149274
saxpy,f64,aligned,8,4096,auto,0.0014603045092732886,7.301522546366444e-05,5.6097888816879005,1.390426656778766
saxpy,f64,aligned,8,8192,scalar,0.0031496754855200497,0.0001574837742760025,5.201805733740472,1.4994792960849845
saxpy,f64,aligned,8,8192,auto,0.0029999092289518174,0.00014999546144759088,5.461498581983644,1.4281794424941514
saxpy,f64,aligned,8,16384,scalar,0.005876302850796017,0.0002938151425398009,5.57629530539958,1.3987781444155556
saxpy,f64,aligned,8,16384,auto,0.005961372466890768,0.0002980686233445384,5.496720794077572,1.4190278699263914
saxpy,f64,aligned,8,32768,scalar,0.045015742035229164,0.0022507871017614584,1.4558462670394672,5.357708555218315
saxpy,f64,aligned,8,32768,auto,0.04174307541262763,0.0020871537706313816,1.5699849460582582,4.968200503822258
saxpy,f64,aligned,8,65536,scalar,0.08099044076967629,0.004049522038483815,1.6183638310198554,4.819682601955224
saxpy,f64,aligned,8,65536,auto,0.08495953374765816,0.004247976687382908,1.5427579956983097,5.0558804567850775
saxpy,f64,aligned,8,262144,scalar,0.3190581059806236,0.01595290529903118,1.6432367339127874,4.746729329393128
saxpy,f64,aligned,8,262144,auto,0.33099349769683234,0.016549674884841617,1.5839827780550915,4.924295963354668
saxpy,f64,aligned,8,1048576,scalar,5.397007112439316,0.2698503556219658,0.3885768457051631,20.07324956752141
saxpy,f64,aligned,8,1048576,auto,5.283419818601411,0.26417099093007057,0.39693078952698924,19.650780956788545
saxpy,f64,aligned,8,4194304,scalar,21.99339572616062,1.0996697863080311,0.38141486219074167,20.45017321873341
saxpy,f64,aligned,8,4194304,auto,20.715040532992973,1.0357520266496487,0.4049525264813946,19.26151706663909
saxpy,f64,aligned,8,16777216,scalar,84.68988065266954,4.234494032633477,0.39620355751371955,19.68684998425312
saxpy,f64,aligned,8,16777216,auto,84.94396446881956,4.247198223440978,0.3950184360928533,19.74591382911183
saxpy,f64,misaligned,1,4096,scalar,0.0015418075645298689,7.709037822649346e-05,5.313244135300324,1.468029663492795
saxpy,f64,misaligned,1,4096,auto,0.0004755366173369095,2.3776830866845476e-05,17.22685425546548,0.4527814471713738
saxpy,f64,misaligned,1,8192,scalar,0.002861712039177229,0.00014308560195886146,5.725244111112789,1.3623873233387684
saxpy,f64,misaligned,1,8192,auto,0.0008597085396914908,4.298542698457454e-05,19.05762155844055,0.40928507138632986
saxpy,f64,misaligned,1,16384,scalar,0.005709073760359592,0.00028545368801797963,5.739635074873524,1.3589714151246588
saxpy,f64,misaligned,1,16384,auto,0.001896637829772151,9.483189148860756e-05,17.276888336629096,0.45147018653023613
saxpy,f64,misaligned,1,32768,scalar,0.012087367948973618,0.0006043683974486809,5.421858611126742,1.4386210632628513
saxpy,f64,misaligned,1,32768,auto,0.012699141708547758,0.0006349570854273879,5.1606637286272585,1.5114334919231034
saxpy,f64,misaligned,1,65536,scalar,0.025581648502094708,0.0012790824251047354,5.123672932542537,1.5223454156214806
saxpy,f64,misaligned,1,65536,auto,0.023581506560012476,0.001179075328000624,5.558253865860327,1.4033184140632424
saxpy,f64,misaligned,1,262144,scalar,0.1076579669227096,0.00538289834613548,4.86994149143091,1.6016619529669474
saxpy,f64,misaligned,1,262144,auto,0.09279597474805315,0.004639798737402658,5.649900239999359,1.3805553494163791
saxpy,f64,misaligned,1,1048576,scalar,1.436904942484966,0.07184524712424831,1.459492509207471,5.344323421183937
saxpy,f64,misaligned,1,1048576,auto,1.6396200478346599,0.081981002391733,1.279047546881104,6.098287760310338
saxpy,f64,misaligned,1,4194304,scalar,6.357834423720639,0.31789172118603193,1.3194127812927443,5.911720812919256
saxpy,f64,misaligned,1,4194304,auto,6.252730966076782,0.31263654830383913,1.3415910656497276,5.813992206501829
saxpy,f64,misaligned,1,16777216,scalar,25.612925327922927,1.2806462663961464,1.3100585571699352,5.953932331734861
saxpy,f64,misaligned,1,16777216,auto,24.545553839856634,1.2272776919928319,1.367026884743375,5.705813168015532
saxpy,f64,misaligned,2,4096,scalar,0.0013718246551144289,6.859123275572144e-05,5.971608666937596,1.3061807018911797
saxpy,f64,misaligned,2,4096,auto,0.0005799648102906244,2.899824051453122e-05,14.124994921493482,0.5522125879232019
saxpy,f64,misaligned,2,8192,scalar,0.0028398679195530494,0.00014199339597765248,5.769282397675235,1.3519879011544058
saxpy,f64,misaligned,2,8192,auto,0.001203660186093354,6.0183009304667696e-05,13.611815186125368,0.5730315827348731
saxpy,f64,misaligned,2,16384,scalar,0.005930697699511735,0.0002965348849755868,5.525150945174247,1.4117261369687357
saxpy,f64,misaligned,2,16384,auto,0.002583190688738678,0.00012915953443693392,12.685087532581646,0.6148952445117704
saxpy,f64,misaligned,2,32768,scalar,0.01736761321689562,0.000868380660844781,3.77346035874665,2.067068223446439
saxpy,f64,misaligned,2,32768,auto,0.017462145348145483,0.0008731072674072742,3.753032556618827,2.078319301079327
saxpy,f64,misaligned,2,65536,scalar,0.036957391964384,0.0018478695982192001,3.546570605585877,2.1993076883102054
saxpy,f64,misaligned,2,65536,auto,0.032687175887615924,0.0016343587943807962,4.00989062042704,1.9451902154800735
